report_date,cookie_id,customer_id,ga_session_id,event_timestamp,search_term,search_result,after_search_click_timestamp,product_sku
2023-12-06,233740037.1678297970,17126,1701878512,2023-12-06 08:11:00,Organic Chaga Mushroom Powder,exist search result,2023-12-06 08:11:09,107023-CSCOMEXT-12292
2023-12-06,1611195511.1699237449,3147,1701877522,2023-12-06 08:11:25,AceCel 101,exist search result,,
2023-12-06,1611195511.1699237449,3147,1701877522,2023-12-06 08:11:58,AceCel 101,exist search result,2023-12-06 08:12:03,33802-SIGACHI-11403
2023-12-06,9526850.1541438915,949,1701879084,2023-12-06 08:12:07,L-Arginine,exist search result,,
2023-12-06,1580035980.1649453782,647,1701879177,2023-12-06 08:13:02,Ribonucleic,exist search result,2023-12-06 08:13:11,
2023-12-06,1366693949.1691780059,12082,1701879012,2023-12-06 08:13:03,mcc,exist search result,,
2023-12-06,163694507.1679344678,8492,1701878775,2023-12-06 08:13:05,organic turmeric,exist search result,2023-12-06 08:13:11,106343-NINGBOHERB-11286
2023-12-06,983946236.1696018849,21235,1701879255,2023-12-06 08:14:38,dicalcium phosphate,exist search result,2023-12-06 08:18:07,106125-MODERN-11648
2023-12-06,983946236.1696018849,21235,1701879255,2023-12-06 08:14:38,dicalcium phosphate,exist search result,2023-12-06 08:16:53,106127-MODERN-11648
2023-12-06,983946236.1696018849,21235,1701879255,2023-12-06 08:14:38,dicalcium phosphate,exist search result,2023-12-06 08:16:45,106125-MODERN-11648
2023-12-06,983946236.1696018849,21235,1701879255,2023-12-06 08:14:38,dicalcium phosphate,exist search result,2023-12-06 08:14:52,106125-MODERN-11648
2023-12-06,983946236.1696018849,21235,1701879255,2023-12-06 08:14:38,dicalcium phosphate,exist search result,2023-12-06 08:15:50,106024-HINDUSTANPHOSP
2023-12-06,1296606523.1666210459,888,1701872441,2023-12-06 08:14:47,dandelion,exist search result,2023-12-06 08:14:53,74214-SOST-11706
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:15:34,turmeric root,exist search result,,
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:15:49,turmeric root,exist search result,2023-12-06 08:17:14,70318-NINGBOHERB-11286
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:15:49,turmeric root,exist search result,2023-12-06 08:16:02,109812-DFEV-66840
2023-12-06,516112894.1696684160,15694,1701878428,2023-12-06 08:15:53,agar agar,exist search result,,
2023-12-06,516112894.1696684160,15694,1701878428,2023-12-06 08:16:05,agar agar,exist search result,2023-12-06 08:16:15,109986-BLGZJTH-66841
2023-12-06,1296606523.1666210459,888,1701872441,2023-12-06 08:16:33,Fenugreek,exist search result,,
2023-12-06,632250252.1671653313,6718,1701877440,2023-12-06 08:18:21,Glucosamine Sulfate (2KCL),exist search result,,
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:18:29,Milk Thistle seed extract 4:1,exist search result,2023-12-06 08:18:32,108241-TRG-11248
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:19:21,fadogia agrestis extract,exist search result,,
2023-12-06,1518974445.1685024790,17592,1701879541,2023-12-06 08:19:28,Spinach,exist search result,,
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:19:45,tongkat ali root extract 10:1,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701879596,2023-12-06 08:19:59,Spinach,exist search result,,
2023-12-06,632250252.1671653313,6718,1701877440,2023-12-06 08:19:59,Chondroitin Sulfate,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701879596,2023-12-06 08:20:03,Spinach,exist search result,,
2023-12-06,1450823512.1685028502,13087,1701879313,2023-12-06 08:20:16,resveratrol extract 8%,exist search result,,
